property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Builder Floor for Sale in Sector 10 Vasundhara Ghaziabad, None, 1400 sqft, Ready to Move, Ground out of 3,New Property, Semi-Furnished, North - East, Freehold, 1 Open, 3, 2, ₹1.05 Cr, ₹7 000 per sqft
2 BHK Apartment for Sale in Prateek Grand City  Siddharth Vihar Ghaziabad, Prateek Grand City, 600 sqft, Ready to Move, 26 out of 26,Resale, Semi-Furnished, North - East, Freehold, 1 Covered , 2, 4, ₹60 Lac, ₹6 186 per sqft
4 BHK Builder Floor for Sale in Vasundhara Ghaziabad, None, 1500 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, East, Freehold, 2 Covered , 3, 2, ₹1.50 Cr, ₹9 375 per sqft
2 BHK Apartment for Sale in SCC Heights  Raj Nagar Extension Ghaziabad, SCC Heights, 1025 sqft, Ready to Move, 2 out of 12,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹46 Lac, ₹4 488 per sqft
2 BHK Apartment for Sale in Rise Organic Ghar  National Highway 24 Ghaziabad, Rise Organic Ghar, 1125 sqft, Poss. by Nov '24, 4 out of 10,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 3, ₹50 Lac, ₹4 444 per sqft
3 BHK Apartment for Sale in ATS Floral Pathways  Wave City Ghaziabad, ATS Floral Pathways, 1047 sqft, Poss. by Dec '25, 20 out of 33,New Property, Unfurnished, North - East, Freehold, 1 Covered , 4, 5, ₹1.17 Cr, ₹6 858 per sqft
3 BHK Apartment for Sale in ATS Floral Pathways  National Highway 24 Ghaziabad, ATS Floral Pathways, 1100 sqft, Poss. by Jun '26, 22 out of 34,Resale, Semi-Furnished, East, Freehold, None, 3, 5, ₹1.18 Cr, ₹6 860 per sqft
3 BHK Apartment for Sale in Prateek Grand City  Siddharth Vihar Ghaziabad, Prateek Grand City, 1380 sqft, Ready to Move, 10 out of 20,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 5, ₹1.30 Cr, ₹9 420 per sqft
3 BHK Apartment for Sale in Skardi Greens  National Highway 24 Ghaziabad, Skardi Greens, 1500 sqft, Ready to Move, 19 out of 29,Resale, Semi-Furnished, North - East, Freehold, None, 3, 4, ₹1.20 Cr, ₹6 000 per sqft
3 BHK Apartment for Sale in Rishabh Cloud 9 Towers Vaishali  Vaishali Ghaziabad, Rishabh Cloud 9 Towers Vaishali, 1380 sqft, Ready to Move, 12 out of 25,Resale, Semi-Furnished, East, Freehold, None, 3, 4, ₹86 Lac, ₹5 677 per sqft
2 BHK Apartment for Sale in Mehak Jeevan  Raj Nagar Extension Ghaziabad, Mehak Jeevan, 670 sqft, Ready to Move, 2 out of 14,New Property, Semi-Furnished, North - East, Freehold, None, 2, None, ₹42 Lac, ₹5 198 per sqft
3 BHK Apartment for Sale in Eastend Apartments  Indirapuram Ghaziabad, Eastend Apartments, 1365 sqft, Ready to Move, 3 out of 12,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 4, ₹1.10 Cr, ₹7 006 per sqft
4 BHK Apartment for Sale in Express One  Vasundhara Ghaziabad, Express One, 2620 sqft, Poss. by Jun '24, 5 out of 27,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 5, ₹2.72 Cr, ₹10 382 per sqft
2 BHK Apartment for Sale in SCC Sapphire  Raj Nagar Extension Ghaziabad, SCC Sapphire, 600 sqft, Ready to Move, 5 out of 14,Resale, Unfurnished, North - East, Freehold, None, 2, 2, ₹33 Lac, ₹4 151 per sqft
2 BHK Apartment for Sale in Urban Homes  National Highway 24 Ghaziabad, Urban Homes, 750 sqft, Ready to Move, 5 out of 14,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹30.5 Lac, ₹3 631 per sqft
3 BHK Apartment for Sale in ATS Advantage  Indirapuram Ghaziabad, ATS Advantage, 2140 sqft, Ready to Move, 14 out of 26,Resale, Semi-Furnished, East, Leasehold, 2 Covered, 4, 3, ₹2.99 Cr, ₹13 972 per sqft
1 BHK Builder Floor for Sale in Sector 3 Vaishali Ghaziabad, None, 660 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, North - East, Freehold, None, 2, 2, ₹21 Lac, ₹3 182 per sqft
2 BHK Builder Floor for Sale in Vikram Enclave  Shalimar Garden Ghaziabad, None, 1050 sqft, Ready to Move, 2 out of 2,Resale, Furnished, East, Freehold, None, 2, None, ₹30.2 Lac, ₹2 746 per sqft
3 BHK Builder Floor for Sale in Shourya Puram  National Highway 24 Ghaziabad, Shourya Puram, 1550 sqft, Ready to Move, Ground out of 3,New Property, Semi-Furnished, North - West, None, None, 3, 2, ₹65 Lac, ₹3 714 per sqft
4 BHK Builder Floor for Sale in Raj Nagar Ghaziabad, None, 2500 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, North, Freehold, None, 4, 1, ₹1.50 Cr, None
2 BHK Apartment for Sale in Krishna Garden  Govindpuram Ghaziabad, Krishna Garden, 1100 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, East, None, None, 1, 1, ₹24 Lac, ₹2 100 per sqft
2 BHK Apartment for Sale in Kaushambi Ghaziabad, None, 650 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹45 Lac, ₹6 000 per sqft
3 BHK Apartment for Sale in Uninav Heights  Raj Nagar Extension Ghaziabad, Uninav Heights, 1500 sqft, Ready to Move, 12 out of 14,Resale, Furnished, North - East, None, None, 3, 3, ₹90 Lac, ₹5 941 per sqft
2 BHK Apartment for Sale in French Arcade  Kaushambi Ghaziabad, French Arcade, 950 sqft, Ready to Move, 10 out of 12,Resale, Unfurnished, None, Freehold, None, 2, 2, ₹65 Lac, ₹6 311 per sqft
2 BHK Apartment for Sale in Star Rameshwaram  Raj Nagar Extension Ghaziabad, Star Rameshwaram, 600 sqft, Ready to Move, 11 out of 17,Resale, Furnished, East, Freehold, 1 Covered, 2, 1, ₹36 Lac, ₹4 500 per sqft
3 BHK Apartment for Sale in Assotech The Nest  Crossings Republik Ghaziabad, Assotech The Nest, 1743 sqft, Ready to Move, 6 out of 21,Resale, Semi-Furnished, North - East, Leasehold, None, 3, 3, ₹82 Lac, ₹4 705 per sqft
3 BHK Apartment for Sale in Panchsheel Primrose  Govindpuram Ghaziabad, Panchsheel Primrose, 1200 sqft, Ready to Move, 8 out of 21,Resale, Unfurnished, East, Leasehold, 1 Open, 2, 3, ₹57 Lac, ₹4 395 per sqft
2 BHK Apartment for Sale in Saviour Park  Mohan Nagar  Rajendra Nagar Ghaziabad, Saviour Park, 900 sqft, Ready to Move, 7 out of 15,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 4, ₹75 Lac, ₹5 929 per sqft
2 BHK Apartment for Sale in Parsvnath Sterling  Grand Trunk Road Ghaziabad, Parsvnath Sterling, 1210 sqft, Ready to Move, 2 out of 9,Resale, Furnished, North - East, Freehold, None, 2, 3, ₹48 Lac, ₹3 967 per sqft
2 BHK Apartment for Sale in Vrindavan Heights  Vrindavan Garden Ghaziabad, Vrindavan Heights, 1140 sqft, Ready to Move, 1 out of 7,Resale, Furnished, None, Freehold, 1 Open, 2, 2, ₹49 Lac, ₹3 920 per sqft
2 BHK Apartment for Sale in Panchsheel Primrose  Govindpuram Ghaziabad, Panchsheel Primrose, 1100 sqft, Ready to Move, 11 out of 13,Resale, Furnished, North, Freehold, None, 2, 3, ₹55 Lac, ₹4 435 per sqft
6 BHK  House for Sale in Avantika Colony  Shastri Nagar Ghaziabad, None, 370 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, East, Freehold, None, 5, 2, ₹2.95 Cr, ₹16 389 per sqft
3 BHK Builder Floor for Sale in Avantika Colony  Shastri Nagar Ghaziabad, None, 800 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹38 Lac, ₹4 222 per sqft
3 BHK Apartment for Sale in SPS Apartment  Rajendra Nagar Ghaziabad, SPS Apartment, 1150 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, East, Freehold, None, 2, 3, ₹70 Lac, ₹5 833 per sqft
3 BHK Apartment for Sale in Amrapali Village  Indirapuram Ghaziabad, Amrapali Village, 1450 sqft, Ready to Move, 6 out of 11,Resale, Unfurnished, North - East, Leasehold, None, 2, 4, ₹89 Lac, ₹6 138 per sqft
2 BHK Apartment for Sale in Oxy Homez  Bhopura Ghaziabad, Oxy Homez, 800 sqft, Ready to Move, 6 out of 12,Resale, Unfurnished, East, Freehold, None, 2, 3, ₹40 Lac, ₹3 534 per sqft
3 BHK Apartment for Sale in Star Rameshwaram  Raj Nagar Extension Ghaziabad, Star Rameshwaram, 1450 sqft, Ready to Move, Ground out of 16,Resale, Furnished, North - East, Freehold, 189 Covered, 2, 2, ₹85 Lac, ₹5 667 per sqft
3 BHK Builder Floor for Sale in Shakti Khand 4  Indirapuram Ghaziabad, None, 968 sqft, Ready to Move, Ground out of 3,Resale, Furnished, West, Freehold, None, 3, 2, ₹95 Lac, ₹8 467 per sqft
2 BHK Apartment for Sale in SG Grand  Raj Nagar Extension Ghaziabad, SG Grand, 589 sqft, Ready to Move, 1 out of 19,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹48 Lac, ₹4 800 per sqft
2 BHK Apartment for Sale in Saya Gold Avenue  Indirapuram Ghaziabad, Saya Gold Avenue, 880 sqft, Ready to Move, 22 out of 34,Resale, Furnished, East, Freehold, None, 2, 3, ₹90 Lac, ₹8 333 per sqft
3 BHK Apartment for Sale in Oxy Homez  Bhopura Ghaziabad, Oxy Homez, 1350 sqft, Ready to Move, 10 out of 11,Resale, Unfurnished, None, Freehold, None, 2, 3, ₹45 Lac, ₹3 333 per sqft
3 BHK Builder Floor for Sale in Sahibabad Ghaziabad, None, 1200 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, North - East, Freehold, None, 2, 2, ₹55 Lac, ₹4 583 per sqft
1 BHK Apartment for Sale in Panchsheel Primrose  Govindpuram Ghaziabad, Panchsheel Primrose, 600 sqft, Ready to Move, 2 out of 14,Resale, Unfurnished, West, Freehold, None, 2, 2, ₹22.5 Lac, ₹3 488 per sqft
4 BHK Builder Floor for Sale in Shalimar Garden Ghaziabad, None, 2100 sqft, Ready to Move, 2 out of 4,New Property, Furnished, East, Freehold, None, 4, 2, ₹1.10 Cr, ₹4 889 per sqft
4 BHK  House for Sale in Lal Kuan Ghaziabad, None, 890 sqft, Ready to Move, Ground out of 1,Resale, Unfurnished, North, None, 1 Covered , 2, 1, ₹40 Lac, ₹4 040 per sqft
2 BHK Builder Floor for Sale in Shastri Nagar Ghaziabad, None, 700 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, North, Freehold, 2 Open, 2, 1, ₹21 Lac, ₹2 800 per sqft
3 BHK Builder Floor for Sale in Gyan Khand 1  Indirapuram Ghaziabad, None, 1300 sqft, Ready to Move, 3 out of 4,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹85 Lac, ₹6 296 per sqft
3 BHK Apartment for Sale in Oxy Homez  Bhopura Ghaziabad, Oxy Homez, 1350 sqft, Ready to Move, 6 out of 12,Resale, Unfurnished, None, None, None, 2, 3, ₹60 Lac, ₹4 444 per sqft
3 BHK Apartment for Sale in KM Residency  Raj Nagar Extension Ghaziabad, KM Residency, 1618 sqft, Ready to Move, 6 out of 11,Resale, Unfurnished, None, Freehold, None, 3, None, ₹75 Lac, ₹4 635 per sqft
3 BHK  House for Sale in Govindpuram Ghaziabad, None, 1560 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, South - East, Freehold, 1 Covered , 3, 1, ₹50 Lac, ₹3 125 per sqft
3 BHK Apartment for Sale in Proview Laboni  Crossings Republik Ghaziabad, Proview Laboni, 1680 sqft, Ready to Move, Ground out of 22,Resale, Semi-Furnished, West, Freehold, 2 Covered, 3, 3, ₹85 Lac, ₹5 060 per sqft
3 BHK Apartment for Sale in Olive County  Vasundhara Ghaziabad, Olive County, 1935 sqft, Ready to Move, 9 out of 12,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 4, 3, ₹2.25 Cr, ₹11 628 per sqft
2 BHK Villa for Sale in Sahibabad Ghaziabad, None, 450 sqft, Ready to Move, None,New Property, Semi-Furnished, East, Freehold, None, 1, None, ₹23.5 Lac, ₹5 222 per sqft
2 BHK Apartment for Sale in Windsor Paradise 2  Raj Nagar Extension Ghaziabad, Windsor Paradise 2, 1000 sqft, Ready to Move, 10 out of 20,Resale, Semi-Furnished, South -West, Freehold, None, 2, 3, ₹54 Lac, ₹5 268 per sqft
3 BHK Apartment for Sale in Assotech The Nest  Crossings Republik Ghaziabad, Assotech The Nest, 1150 sqft, Ready to Move, 16 out of 21,Resale, Semi-Furnished, North - East, Power Of Attorney, None, 2, 2, ₹57 Lac, ₹4 560 per sqft
8 BHK  House for Sale in Shastri Nagar Ghaziabad, None, 900 sqft, Ready to Move, Ground out of 4,Resale, Semi-Furnished, North - West, Freehold, None, 7, 3, ₹1.49 Cr, ₹15 684 per sqft
3 BHK Apartment for Sale in Vikram Enclave  Shalimar Garden Ghaziabad, None, 975 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, 2, ₹50 Lac, ₹4 545 per sqft
3 BHK  House for Sale in Krishna Garden Colony Ghaziabad, None, 668 sqft, Ready to Move, Ground out of 1,Resale, Furnished, East, Freehold, None, 1, None, ₹45 Lac, ₹5 056 per sqft
2 BHK Apartment for Sale in Charms Castle Phase II  Raj Nagar Extension Ghaziabad, Charms Castle Phase II, 850 sqft, Ready to Move, 9 out of 21,Resale, Unfurnished, North - East, Freehold, None, 2, 3, ₹43 Lac, ₹4 526 per sqft
3 BHK Apartment for Sale in Raj Residency  Kaushambi Ghaziabad, Raj Residency, 1410 sqft, Ready to Move, 5 out of 7,Resale, Furnished, East, None, None, 2, 2, ₹88 Lac, ₹6 241 per sqft
4 BHK  House for Sale in Lal Kuan Ghaziabad, None, 40 sqyrd, Ready to Move, Ground out of 2,Resale, Unfurnished, East, Freehold, 1 Open, 3, 2, ₹25 Lac, ₹6 313 per sqft
3 BHK Apartment for Sale in Panchsheel Primrose  Govindpuram Ghaziabad, Panchsheel Primrose, 960 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 4, ₹75 Lac, ₹4 870 per sqft
3 BHK Builder Floor for Sale in Indirapuram Ghaziabad, None, 100 sqm, Ready to Move, Ground out of 3,Resale, Semi-Furnished, East, Freehold, None, 3, 1, ₹78 Lac, ₹6 901 per sqft
4 BHK Apartment for Sale in Parivahan Apartment  Vasundhara Ghaziabad, Parivahan Apartment, 126 sqm, Ready to Move, 3 out of 3,Resale, Unfurnished, North - East, Freehold, None, 3, 3, ₹1.35 Cr, ₹9 954 per sqft
2 BHK Apartment for Sale in Raj Bagh Ghaziabad, None, 900 sqft, Ready to Move, 5 out of 8,Resale, Semi-Furnished, North - East, Freehold, 1 Open, 2, 3, ₹55 Lac, ₹4 880 per sqft
3 BHK Builder Floor for Sale in Ramprastha Colony Ghaziabad, None, 760 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, East, Freehold, 1 Open, 2, None, ₹65 Lac, ₹7 975 per sqft
2 BHK Apartment for Sale in Govindpuram Ghaziabad, None, 1300 sqft, Ready to Move, Ground out of 4,Resale, Semi-Furnished, North, Freehold, 1 Covered , 2, 1, ₹38 Lac, ₹2 533 per sqft
2 BHK Apartment for Sale in Dream Homes  National Highway 24 Ghaziabad, Dream Homes, 800 sqft, Ready to Move, 2 out of 15,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 2, 2, ₹40 Lac, ₹4 444 per sqft
3 BHK Apartment for Sale in Rise Organic Ghar  National Highway 24 Ghaziabad, Rise Organic Ghar, 1425 sqft, Ready to Move, 12 out of 15,Resale, Unfurnished, North, Freehold, 1 Open, 2, None, ₹1.46 Cr, ₹10 246 per sqft
3 BHK  House for Sale in Nehru Nagar 3 Ghaziabad, None, 1250 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, South -West, Freehold, 2 Open, 2, 3, ₹78 Lac, ₹5 032 per sqft
3 BHK  House for Sale in Gyan Khand 2  Indirapuram Ghaziabad, None, 1200 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, None, None, None, 3, 1, ₹75 Lac, ₹6 000 per sqft
2 BHK Builder Floor for Sale in Vishnu Enclave  Hapur Road Ghaziabad, Vishnu Enclave, 650 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, None, Freehold, None, 3, 1, ₹18 Lac, ₹2 571 per sqft
4 BHK Builder Floor for Sale in National Highway 24 Ghaziabad, None, 1500 sqft, Ready to Move, 3 out of 3,Resale, Unfurnished, East, Freehold, None, 4, 1, ₹45 Lac, ₹2 812 per sqft
2 BHK Apartment for Sale in Ansal Aquapolis  Crossings Republik Ghaziabad, Ansal Aquapolis, 984 sqft, Const. Age Less than 5 years, 9 out of 13,None, Semi-Furnished, None, None, None, 2, 2, ₹55 Lac, ₹3 546 per sqft
2 BHK Builder Floor for Sale in Sector 5 Vasundhara Ghaziabad, None, 700 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, South - East, Freehold, None, 2, 1, ₹37 Lac, ₹5 132 per sqft
2 BHK Apartment for Sale in Panchsheel Primrose  Govindpuram Ghaziabad, Panchsheel Primrose, 1050 sqft, Ready to Move, 1 out of 19,Resale, Unfurnished, None, Freehold, None, 2, 3, ₹43 Lac, ₹3 909 per sqft
3 BHK Apartment for Sale in Govindpuram Ghaziabad, None, 787 sqft, Ready to Move, 7 out of 15,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹80 Lac, ₹5 993 per sqft
3 BHK Builder Floor for Sale in Ramprastha Colony Ghaziabad, None, 1500 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, South -West, Freehold, 1 Open, 3, 2, ₹1.50 Cr, ₹10 000 per sqft
2 BHK Apartment for Sale in RWA Raj Retreat  Bhopura Ghaziabad, RWA Raj Retreat, 800 sqft, Ready to Move, 4 out of 4,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹26 Lac, ₹2 737 per sqft
3 BHK Builder Floor for Sale in Uninav Bliss  Raj Nagar Extension Ghaziabad, Uninav Bliss, 1800 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, West, Freehold, None, 3, 3, ₹1.60 Cr, ₹8 040 per sqft
2 BHK Apartment for Sale in Surya Heights  National Highway 24 Ghaziabad, Surya Heights, 800 sqft, Ready to Move, 2 out of 5,Resale, Unfurnished, None, None, None, 2, 3, ₹35 Lac, ₹3 590 per sqft
1 BHK Apartment for Sale in Rise Organic Ghar  Lal Kuan Ghaziabad, Rise Organic Ghar, 380 sqft, Poss. by Mar '25, 5 out of 11,New Property, Unfurnished, North - East, Freehold, 1 Covered, 1, 1, ₹29 Lac, ₹4 603 per sqft
2 BHK Apartment for Sale in Crossings Republik  Crossings Republik Ghaziabad, Crossings Republik, 1100 sqft, Ready to Move, 4 out of 22,Resale, Semi-Furnished, East, Freehold, 1 Covered , 2, 2, ₹56 Lac, ₹4 324 per sqft
4 BHK Apartment for Sale in Jasmine Grove  National Highway 24 Ghaziabad, Jasmine Grove, 2115 sqft, Ready to Move, 18 out of 19,New Property, Semi-Furnished, North - West, Freehold, 1 Covered, 4, 4, ₹95.3 Lac, ₹4 504 per sqft
3 BHK Apartment for Sale in Aman Castle  Sector 4 Vaishali Ghaziabad, Aman Castle, 1200 sqft, Ready to Move, 1 out of 16,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 3, ₹1.50 Cr, ₹9 677 per sqft
4 BHK Apartment for Sale in Orange County  Indirapuram Ghaziabad, Orange County, 2655 sqft, Ready to Move, 10 out of 18,Resale, Semi-Furnished, None, None, None, 4, 7, ₹3.50 Cr, ₹13 183 per sqft
3 BHK Apartment for Sale in Golf Greens Crossing Republik  Crossings Republik Ghaziabad, Golf Greens Crossing Republik, 1725 sqft, Ready to Move, 1 out of 14,Resale, Unfurnished, North - East, Freehold, 1 Covered, 3, 5, ₹78.6 Lac, ₹4 557 per sqft
4 BHK Apartment for Sale in AIGIN Royal Park  National Highway 24 Ghaziabad, AIGIN Royal Park, 2575 sqft, Poss. by Mar '26, 15 out of 28,New Property, Furnished, South - East, Leasehold, None, 4, 5, ₹1.70 Cr, ₹6 602 per sqft
1 BHK Apartment for Sale in Rishabh Cloud 9 Towers Vaishali  Sector 1 Vaishali Ghaziabad, Rishabh Cloud 9 Towers Vaishali, 600 sqft, Ready to Move, 8 out of 21,Resale, Semi-Furnished, West, Freehold, 1 Covered, 1, 2, ₹45 Lac, ₹7 500 per sqft
3 BHK Apartment for Sale in VVIP Addresses  Raj Nagar Extension Ghaziabad, VVIP Addresses, 1100 sqft, Ready to Move, 2 out of 14,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 3, ₹80 Lac, ₹5 714 per sqft
3 BHK Apartment for Sale in Siddharth Vihar Ghaziabad, None, 1184 sqft, Ready to Move, 8 out of 28,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 4, 4, ₹1.92 Cr, ₹7 850 per sqft
3 BHK Apartment for Sale in ATS Advantage  Indirapuram Ghaziabad, ATS Advantage, 1685 sqft, Ready to Move, 22 out of 24,Resale, Unfurnished, North - East, Freehold, None, 3, 4, ₹2.35 Cr, ₹13 947 per sqft
1 BHK  House for Sale in Shastri Nagar Ghaziabad, None, 800 sqft, Ready to Move, Ground out of 1,Resale, Unfurnished, East, Freehold, 1 Covered , 1, 1, ₹80 Lac, ₹10 000 per sqft
3 BHK Builder Floor for Sale in Govindpuram Ghaziabad, None, 900 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, North - East, Power Of Attorney, None, 2, 2, ₹22 Lac, ₹2 750 per sqft
2 BHK Apartment for Sale in  Rishabh Cloud 9   Indirapuram Ghaziabad, Rishabh Cloud 9, 1080 sqft, Ready to Move, 17 out of 24,Resale, Unfurnished, North, Freehold, None, 2, 3, ₹66 Lac, ₹6 111 per sqft
1 BHK Apartment for Sale in Aditya Urban Homes  Shahpur Bamheta Ghaziabad, Aditya Urban Homes, 550 sqft, Ready to Move, 2 out of 14,Resale, Semi-Furnished, North - East, Freehold, None, 1, 2, ₹21 Lac, ₹3 590 per sqft
2 BHK Apartment for Sale in Bharat City 2  Bhopura Ghaziabad, Bharat City 2, 1050 sqft, Ready to Move, 5 out of 14,Resale, Unfurnished, East, None, None, 2, 3, ₹38.5 Lac, ₹3 667 per sqft
2 BHK Apartment for Sale in GDA Flats  Shakti Khand 1 Ghaziabad, GDA Flats, 1000 sqft, Ready to Move, 1 out of 2,New Property, Semi-Furnished, East, Freehold, None, 2, 2, ₹55 Lac, ₹4 583 per sqft
1 BHK Builder Floor for Sale in Shakti Khand 3 Ghaziabad, None, 450 sqft, Ready to Move, Ground out of 3,Resale, Furnished, East, Freehold, 1 Covered, 1, None, ₹26 Lac, ₹4 727 per sqft
3 BHK Apartment for Sale in Assotech The Nest  Crossings Republik Ghaziabad, Assotech The Nest, 1810 sqft, Ready to Move, 23 out of 25,Resale, Semi-Furnished, None, None, None, 3, 3, ₹95 Lac, ₹5 249 per sqft
2 BHK Apartment for Sale in Windsor and Nova Society  Indirapuram Ghaziabad, Windsor and Nova Society, 960 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹72 Lac, ₹7 500 per sqft
